 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,61229059,19,15,2246,5554,1448,0,118.2105263,343.1625107,1658,0,370.2666667,639.8770492,127.3904928,0.555291892,1855426.03,3909543.328,10000000,38,61200000,3401614.389,4848163.14,10100000,48,61200000,4369847.071,5125318.58,10100000,232,0,0,0,0,616,488,0.310310175,0.244981717,0,1658,222.8571429,498.1011675,248104.7731,0,0,0,1,0,0,0,0,0,229.4117647,118.2105263,370.2666667,616,0,0,0,0,0,0,19,2246,15,5554,29200,84,4,32,98124.16667,115878.6414,334660,50535,10000000.0,13782.0216,10000000,9997340,BENIGN
53,51660724,3,3,180,385,85,44,60.0,21.9317122,213,60,128.3333333,77.79674372,10.93674181,0.116142391,10300000.0,15000000.0,33200000,30642,51600000,25800000.0,10500000.0,33200000,18400000,51600000,25800000.0,10500000.0,33200000,18400000,0,0,0,0,60,60,0.058071195,0.058071195,44,213,87.0,60.86597298,3704.666667,0,0,0,0,0,0,0,0,1,101.5,60.0,128.3333333,60,0,0,0,0,0,0,3,180,3,385,-1,-1,2,20,30887.5,77.07463915,30942,30833,25800000.0,10500000.0,33200000,18400000,BENIGN
53,62732,4,2,180,312,45,45,45.0,0.0,156,156,156.0,0.0,7842.887203,95.64496589,12546.4,17185.56888,32201,3,30527,10175.66667,17619.57552,30521,3,4,4.0,0.0,4,4,0,0,0,0,104,40,63.76331059,31.8816553,45,156,76.71428571,54.16245405,2933.571429,0,0,0,0,0,0,0,0,0,89.5,45.0,156.0,104,0,0,0,0,0,0,4,180,2,312,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60868,1,1,45,225,45,45,45.0,0.0,225,225,225.0,0.0,4435.82835,32.85798778,60868.0,0.0,60868,60868,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.42899389,16.42899389,45,225,105.0,103.9230485,10800.0,0,0,0,0,0,0,0,0,1,157.5,45.0,225.0,32,0,0,0,0,0,0,1,45,1,225,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,1139038,6,2,306,322,51,51,51.0,0.0,161,161,161.0,0.0,551.3424486,7.023470683,162719.7143,371583.8268,1000032,3,1024439,204887.8,444624.5925,1000032,3,4,4.0,0.0,4,4,0,0,0,0,200,40,5.267603012,1.755867671,51,161,75.44444444,48.5054407,2352.777778,0,0,0,0,0,0,0,0,0,84.875,51.0,161.0,200,0,0,0,0,0,0,6,306,2,322,-1,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,80788065,17,19,3667,7238,1601,0,215.7058824,503.6161441,1505,0,380.9473684,623.7997786,134.9828097,0.445610376,2308230.429,4227256.657,10000000,3,70800000,4426458.375,5063182.566,10000000,49,80800000,4486923.889,5088375.425,10000000,3,0,0,0,0,352,388,0.210427122,0.235183254,0,1601,294.7297297,562.6475435,316572.2583,0,0,0,1,0,0,0,0,1,302.9166667,215.7058824,380.9473684,352,0,0,0,0,0,0,17,3667,19,7238,8192,7975,16,20,137617.5,323358.6736,937888,22899,9960890.625,93940.36659,10000000,9734492,BENIGN
443,670756,3,0,39,0,27,6,13.0,12.12435565,0,0,0.0,0.0,58.1433487,4.472565285,335378.0,474273.4887,670740,16,670756,335378.0,474273.4887,670740,16,0,0.0,0.0,0,0,0,0,0,0,60,0,4.472565285,0.0,6,27,11.25,10.5,110.25,0,0,0,0,1,0,0,0,0,15.0,13.0,0.0,60,0,0,0,0,0,0,3,39,0,0,65535,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,26455,1,1,54,149,54,54,54.0,0.0,149,149,149.0,0.0,7673.407673,75.6000756,26455.0,0.0,26455,26455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,37.8000378,37.8000378,54,149,85.66666667,54.84827557,3008.333333,0,0,0,0,0,0,0,0,1,128.5,54.0,149.0,32,0,0,0,0,0,0,1,54,1,149,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
43434,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4380,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58840,86011156,6,6,11595,350,7240,0,1932.5,3129.737609,338,0,58.33333333,137.0396536,138.8773335,0.139516785,7819196.0,25600000.0,85000000,2,86000000,17200000.0,38500000.0,86000000,2,86000000,17200000.0,37900000.0,85000000,50,0,0,0,0,200,184,0.069758393,0.069758393,0,7240,918.8461538,2245.779814,5043526.974,0,0,0,0,1,0,0,0,1,995.4166667,1932.5,58.33333333,200,0,0,0,0,0,0,6,11595,6,350,235,229,2,32,9873.0,0.0,9873,9873,85000000.0,0.0,85000000,85000000,BENIGN
443,1319354,18,12,1017,4641,441,0,56.5,113.4445965,1418,0,386.75,549.1597093,4288.462384,22.73840076,45494.96552,87878.94641,292302,1,1319354,77609.05882,109810.6002,297921,1,1020851,92804.63636,132027.2,328889,1,0,0,0,0,584,392,13.64304046,9.095360305,0,1418,182.516129,381.0431184,145193.8581,0,0,0,1,0,0,0,0,0,188.6,56.5,386.75,584,0,0,0,0,0,0,18,1017,12,4641,29200,357,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22863,46742,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,128.3642121,42.78807069,46742.0,0.0,46742,46742,46742,46742.0,0.0,46742,46742,0,0.0,0.0,0,0,0,0,0,0,52,0,42.78807069,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,119,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,32035291,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.062431148,32000000.0,0.0,32000000,32000000,32000000,32000000.0,0.0,32000000,32000000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.062431148,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
139,47,3,1,4,4,4,0,1.333333333,2.309401077,4,4,4.0,0.0,170212.766,85106.38298,15.66666667,21.93931023,41,3,47,23.5,28.99137803,44,3,0,0.0,0.0,0,0,1,0,0,0,96,32,63829.78723,21276.59574,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3.0,1.333333333,4.0,96,0,0,0,0,0,0,3,4,1,4,243,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49899,82,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36585.36585,41.0,11.3137085,49,33,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,64,32,24390.2439,12195.12195,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,357,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,187,2,2,86,306,43,43,43.0,0.0,153,153,153.0,0.0,2096256.684,21390.37433,62.33333333,67.64860186,136,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,72,10695.18717,10695.18717,43,153,87.0,60.24948133,3630.0,0,0,0,0,0,0,0,0,1,108.75,43.0,153.0,64,0,0,0,0,0,0,2,86,2,306,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30919,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,5951.033345,129.3702901,10306.33333,17767.95453,30823,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,64.68514506,64.68514506,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,91067436,22,28,2628,5719,1187,0,119.4545455,259.4297276,1418,0,204.25,389.7546831,91.65735159,0.549043678,1858519.102,9425461.691,58600000,1,91100000,4336544.571,14200000.0,58700000,4,91000000,3370016.37,12600000.0,58700000,1,0,0,0,0,712,904,0.241579218,0.30746446,0,1418,163.6666667,335.5837104,112616.4267,0,0,0,1,0,0,0,0,1,166.94,119.4545455,204.25,712,0,0,0,0,0,0,22,2628,28,5719,29200,415,13,32,393895.5,370970.1377,656211,131580,45100000.0,19100000.0,58600000,31600000,BENIGN
53,231,2,2,82,336,41,41,41.0,0.0,168,168,168.0,0.0,1809523.81,17316.01732,77.0,48.49742261,133,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,8658.008658,8658.008658,41,168,91.8,69.5607648,4838.7,0,0,0,0,0,0,0,0,1,114.75,41.0,168.0,40,0,0,0,0,0,0,2,82,2,336,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,6344080,8,9,683,6630,379,0,85.375,141.6816729,2920,0,736.6666667,1017.96132,1152.728213,2.67966356,396505.0,1532772.422,6143947,36,6344080,906297.1429,2313790.518,6153257,346,6284634,785579.25,2173303.139,6163842,36,0,0,0,0,172,192,1.261018146,1.418645414,0,2920,406.2777778,782.2208057,611869.3889,0,0,0,1,0,0,0,0,1,430.1764706,85.375,736.6666667,172,0,0,0,0,0,0,8,683,9,6630,8192,114,7,20,190823.0,0.0,190823,190823,6143947.0,0.0,6143947,6143947,BENIGN
53,60434,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,1952.54327,33.09395373,60434.0,0.0,60434,60434,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.54697687,16.54697687,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,327968,2,2,82,250,41,41,41.0,0.0,125,125,125.0,0.0,1012.293882,12.19631184,109322.6667,189308.2471,327917,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,80,40,6.098155918,6.098155918,41,125,74.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,93.25,41.0,125.0,80,0,0,0,0,0,0,2,82,2,250,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
57302,8,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,35000000.0,250000.0,8.0,0.0,8,8,8,8.0,0.0,8,8,0,0.0,0.0,0,0,1,0,0,0,40,0,250000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50707,1,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48608,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,972,375,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,49782,1,1,48,88,48,48,48.0,0.0,88,88,88.0,0.0,2731.911133,40.17516371,49782.0,0.0,49782,49782,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,20.08758186,20.08758186,48,88,61.33333333,23.09401077,533.3333333,0,0,0,0,0,0,0,0,1,92.0,48.0,88.0,20,0,0,0,0,0,0,1,48,1,88,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,146947,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,40.83104793,13.61034931,146947.0,0.0,146947,146947,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,6.805174655,6.805174655,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117324650,187,294,278248,324233,5840,6,1487.957219,1953.316985,4380,6,1102.833333,1096.420862,5135.161281,4.099735222,244426.3542,805806.4346,7335310,0,117000000,630777.6882,1200961.657,7335310,10,117000000,400221.0341,1034465.47,7395004,1,1,0,0,0,3740,5880,1.593867955,2.505867267,6,5840,1260.618257,1508.05897,2274241.858,0,1,0,0,1,0,0,0,1,1263.239085,1487.957219,1102.833333,3740,0,0,0,0,0,0,187,278248,294,324233,64240,65535,186,20,68568.0,0.0,68568,68568,7335310.0,0.0,7335310,7335310,BENIGN
53,185,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1751351.351,21621.62162,61.66666667,100.7488627,178,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10810.81081,10810.81081,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,284,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,1000000.0,14084.50704,94.66666667,80.82903769,188,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7042.253521,7042.253521,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,64,0,0,0,0,0,0,2,86,2,198,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24039,2,2,62,228,31,31,31.0,0.0,114,114,114.0,0.0,12063.72977,166.3962727,8013.0,13872.86095,24032,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,83.19813636,83.19813636,31,114,64.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,80.25,31.0,114.0,40,0,0,0,0,0,0,2,62,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,120897,2,2,68,216,34,34,34.0,0.0,108,108,108.0,0.0,2349.107091,33.08601537,40299.0,69755.75183,120846,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,16.54300768,16.54300768,34,108,63.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,79.5,34.0,108.0,64,0,0,0,0,0,0,2,68,2,216,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53350,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,140,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,162,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,567901.2346,24691.35802,54.0,91.7986928,160,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12345.67901,12345.67901,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,18,2,0,53,0,53,0,26.5,37.4766594,0,0,0.0,0.0,2944444.444,111111.1111,18.0,0.0,18,18,18,18.0,0.0,18,18,0,0.0,0.0,0,0,1,0,0,0,64,0,111111.1111,0.0,0,53,35.33333333,30.59956427,936.3333333,0,1,0,0,1,0,0,0,0,53.0,26.5,0.0,64,0,0,0,0,0,0,2,53,0,0,2085,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,188722,3,4,427,2265,427,0,142.3333333,246.5285649,2265,0,566.25,1132.5,14264.36769,37.09159504,31453.66667,44679.03556,115327,4,151082,75541.0,56265.90079,115327,35755,153029,51009.66667,87478.08335,152019,4,0,0,0,0,104,136,15.89639788,21.19519717,0,2265,336.5,793.4280056,629528.0,0,0,0,1,0,0,0,0,1,384.5714286,142.3333333,566.25,104,0,0,0,0,0,0,3,427,4,2265,29200,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,104495,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,918.7042442,19.13967175,104495.0,0.0,104495,104495,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,9.569835877,9.569835877,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60593913,13,12,1107,3451,734,0,85.15384615,203.7031526,1483,0,287.5833333,565.5598125,75.22207717,0.412582696,2524746.375,4399560.653,10000000,41,60600000,5049492.75,5228147.126,10100000,125,60500000,5500800.273,5232583.181,10100000,225,0,0,0,0,272,312,0.214543002,0.198039694,0,1483,175.3076923,414.9235852,172161.5815,0,0,0,1,0,0,0,0,0,182.32,85.15384615,287.5833333,272,0,0,0,0,0,0,13,1107,12,3451,8192,115,12,20,114733.8333,73456.8896,264677,84605,9984223.833,43567.88946,10000000,9895345,BENIGN
80,139,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,86330.93525,14388.48921,139.0,0.0,139,139,139,139.0,0.0,139,139,0,0.0,0.0,0,0,0,0,0,0,40,0,14388.48921,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16300,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
35222,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,61,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,32270450,20,19,1686,16198,677,0,84.3,190.3680922,1541,0,852.5263158,645.1797655,554.1912183,1.208535983,849222.3684,4965660.361,30600000,1,32300000,1698444.737,7011662.213,30600000,1,1609090,89393.88889,315295.7013,1349623,48,0,0,0,0,652,616,0.619762042,0.58877394,0,1541,447.1,602.0605558,362476.9128,0,0,0,1,0,0,0,0,0,458.5641026,84.3,852.5263158,652,0,0,0,0,0,0,20,1686,19,16198,65535,124,7,32,1643645.0,0.0,1643645,1643645,30600000.0,0.0,30600000,30600000,BENIGN
53,31157,2,2,82,204,41,41,41.0,0.0,102,102,102.0,0.0,9179.317649,128.382065,10385.66667,17983.30618,31151,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,64.19103251,64.19103251,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41.0,102.0,64,0,0,0,0,0,0,2,82,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,68277941,292,450,2146,633866,356,0,7.349315068,34.78349185,4254,0,1408.591111,467.5393979,9315.043639,10.86734587,92142.97031,2168668.723,58700000,0,68300000,234632.0997,3464072.843,58800000,2,68200000,151891.5679,2787553.215,58700000,1,0,0,0,0,9352,14408,4.276637457,6.59070841,0,4254,856.0053836,776.1127686,602351.0296,0,0,0,1,0,0,0,0,1,857.1590296,7.349315068,1408.591111,9352,0,0,0,0,0,0,292,2146,450,633866,29200,374,19,32,1705523.5,1806699.545,2983053,427994,32400000.0,37200000.0,58700000,6110996,BENIGN
53,85582,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,1939.660209,23.36940011,85582.0,0.0,85582,85582,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11.68470005,11.68470005,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,20,0,0,0,0,0,0,1,55,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,60345087,15,15,2854,8287,2538,0,190.2666667,651.942095,3728,0,552.4666667,1051.138897,184.6214921,0.49714072,2080865.069,4082759.427,10200000,3,51200000,3658997.429,5041738.075,10200000,157,60300000,4304036.929,5128073.999,10200000,3,0,0,0,0,488,488,0.24857036,0.24857036,0,3728,359.3870968,866.7233575,751209.3785,0,0,0,1,0,0,0,0,1,371.3666667,190.2666667,552.4666667,488,0,0,0,0,0,0,15,2854,15,8287,29200,167,3,32,130632.5,104020.8195,342964,87965,9926881.5,442911.9889,10200000,9031155,BENIGN
53,178,2,2,66,140,33,33,33.0,0.0,70,70,70.0,0.0,1157303.371,22471.91011,59.33333333,65.73684913,130,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,80,80,11235.95506,11235.95506,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33.0,70.0,80,0,0,0,0,0,0,2,66,2,140,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
19257,49,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,40,0,40816.32653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4998,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,148,2,2,66,214,33,33,33.0,0.0,107,107,107.0,0.0,1891891.892,27027.02703,49.33333333,80.25168742,142,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13513.51351,13513.51351,33,107,62.6,40.53146926,1642.8,0,0,0,0,0,0,0,0,1,78.25,33.0,107.0,64,0,0,0,0,0,0,2,66,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41597,84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,126,367,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4916481,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,36.81494955,1.220385068,983296.2,2139046.553,4809599,3,4916481,1229120.25,2387178.076,4809599,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.016987557,0.203397511,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,1013,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,62204,2,2,86,162,43,43,43.0,0.0,81,81,81.0,0.0,3986.881873,64.30454633,20734.66667,35867.60386,62151,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,64,64,32.15227317,32.15227317,43,81,58.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,72.75,43.0,81.0,64,0,0,0,0,0,0,2,86,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3369226,9,7,2479,3254,964,0,275.4444444,420.2927882,2164,0,464.8571429,826.3603791,1701.577751,4.74886517,224615.0667,579021.6824,1961375,8,1407851,175981.375,440126.0188,1261487,218,3368910,561485.0,861817.912,1999378,461,0,0,0,0,296,232,2.671236658,2.077628512,0,2164,337.2352941,600.6506399,360781.1912,0,0,0,1,0,0,0,0,0,358.3125,275.4444444,464.8571429,296,0,0,0,0,0,0,9,2479,7,3254,29200,8,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116015584,20,16,1057,927,517,0,52.85,144.7394301,759,0,57.9375,191.5893069,17.10115082,0.31030314,3314730.971,4683500.444,10000000,2,116000000,6106083.368,4885610.93,10000000,2,111000000,7373547.133,4587934.403,10000000,312,0,0,0,0,648,520,0.172390633,0.137912507,0,759,53.62162162,162.6023355,26439.51952,0,0,0,1,0,0,0,0,0,55.11111111,52.85,57.9375,648,0,0,0,0,0,0,20,1057,16,927,29200,349,4,32,47341.16667,37771.4738,167281,36188,9620624.0,1336865.197,10000000,5375765,BENIGN
80,23119,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,519.0535923,86.50893205,23119.0,0.0,23119,23119,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,43.25446602,43.25446602,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,238,23,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31615,4,2,168,162,42,42,42.0,0.0,81,81,81.0,0.0,10438.08319,189.7833307,6323.0,13853.19407,31102,4,31110,10370.0,17954.43867,31102,4,48,48.0,0.0,48,48,0,0,0,0,80,40,126.5222205,63.26111023,42,81,53.14285714,19.03005142,362.1428571,0,0,0,0,0,0,0,0,0,62.0,42.0,81.0,80,0,0,0,0,0,0,4,168,2,162,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
